item,pic,title
http://www.wikidata.org/entity/Q17320920,http://commons.wikimedia.org/wiki/Special:FilePath/Veroverde%20Engelse%20schepen%20na%20de%20Vierdaagse%20Zeeslag%20Rijksmuseum%20SK-A-439.jpeg,Captured English Ships after the Four Days’ Battle
http://www.wikidata.org/entity/Q17320921,http://commons.wikimedia.org/wiki/Special:FilePath/Schepen%20voor%20de%20kust%20Rijksmuseum%20SK-A-440.jpeg,Ships before the Coast
http://www.wikidata.org/entity/Q17320917,http://commons.wikimedia.org/wiki/Special:FilePath/Windstilte%20-%20Windlessness%20%28Willem%20van%20de%20Velde%20II%29.jpg,A Calm at Sea
http://www.wikidata.org/entity/Q17320963,http://commons.wikimedia.org/wiki/Special:FilePath/Interieur%20van%20een%20protestantse%20gotische%20kerk%20met%20motieven%20van%20de%20Oude%20en%20de%20Nieuwe%20Kerk%20te%20Amsterdam%20Rijksmuseum%20SK-A-474.jpeg,Interior of a Protestant Gothic Church with Motifs from the Oude and Nieuwe Kerk in Amsterdam
http://www.wikidata.org/entity/Q17320951,http://commons.wikimedia.org/wiki/Special:FilePath/Stilleven%20met%20haas%20en%20andere%20jachtbuit%20Rijksmuseum%20SK-A-464.jpeg,Still Life with a Hare and other Game
http://www.wikidata.org/entity/Q17320975,http://commons.wikimedia.org/wiki/Special:FilePath/Een%20legerkamp%20Rijksmuseum%20SK-A-484.jpeg,The Camp
http://www.wikidata.org/entity/Q17320919,http://commons.wikimedia.org/wiki/Special:FilePath/De%20verovering%20van%20de%20Royal%20Prince%20Rijksmuseum%20SK-A-438.jpeg,The Capture of the Royal Prince
http://www.wikidata.org/entity/Q17320929,http://commons.wikimedia.org/wiki/Special:FilePath/De%20zielenvisserij%20Rijksmuseum%20SK-A-447.jpeg,Fishing for Souls
http://www.wikidata.org/entity/Q17320961,http://commons.wikimedia.org/wiki/Special:FilePath/Een%20tekenares%20en%20een%20jongen%20bij%20een%20beeld%20van%20Venus%20Rijksmuseum%20SK-A-472.jpeg,A Girl Drawing and a Boy near a Statue of Venus
http://www.wikidata.org/entity/Q17320967,http://commons.wikimedia.org/wiki/Special:FilePath/De%20hoefsmid%20Rijksmuseum%20SK-A-478.jpeg,The Farrier
http://www.wikidata.org/entity/Q17320962,http://commons.wikimedia.org/wiki/Special:FilePath/Nachtbanket%20en%20maskerade%20Rijksmuseum%20SK-A-473.jpeg,Night Banquet and Masquerade
http://www.wikidata.org/entity/Q17320936,http://commons.wikimedia.org/wiki/Special:FilePath/De%20slag%20op%20het%20Slaak%20tussen%20de%20Nederlandse%20en%20Spaanse%20vloten%20in%20de%20nacht%20van%2012%20op%2013%20september%201631%20Rijksmuseum%20SK-A-454.jpeg,The Battle on the Slaak between the Dutch and Spanish Fleets during the Night of 12-13 September 1631
http://www.wikidata.org/entity/Q17320925,http://commons.wikimedia.org/wiki/Special:FilePath/Heuvelachtig%20landschap%20met%20hoge%20weg%20Rijksmuseum%20SK-A-444.jpeg,Hilly Landscape with a High Road
http://www.wikidata.org/entity/Q17320973,http://commons.wikimedia.org/wiki/Special:FilePath/De%20overwinning%20der%20boeren%20Rijksmuseum%20SK-A-482.jpeg,The Victory of the Peasants
http://www.wikidata.org/entity/Q17320928,http://commons.wikimedia.org/wiki/Special:FilePath/Stadhouder%20prins%20Maurits%20op%20zijn%20praalbed%20Rijksmuseum%20SK-A-446.jpeg,Stadtholder Prince Maurice Lying in State
http://www.wikidata.org/entity/Q17320958,http://commons.wikimedia.org/wiki/Special:FilePath/De%20heilige%20Hieronymus%20Rijksmuseum%20SK-A-470.jpeg,St Jerome
http://www.wikidata.org/entity/Q2410044,http://commons.wikimedia.org/wiki/Special:FilePath/Helena%20van%20der%20Schalcke%20Rijksmuseum%20SK-A-1786.jpeg,Helena van der Schalcke
http://www.wikidata.org/entity/Q3686099,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20concert.jpg,Musical Company
http://www.wikidata.org/entity/Q766782,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20-%20Portret%20van%20een%20paar%20als%20oudtestamentische%20figuren%2C%20genaamd%20%27Het%20Joodse%20bruidje%27%20-%20Google%20Art%20Project.jpg,"Isaac and Rebecca, Known as ‘The Jewish Bride’"
http://www.wikidata.org/entity/Q766782,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20-%20Portret%20van%20een%20paar%20als%20oudtestamentische%20figuren%2C%20genaamd%20%27Het%20Joodse%20bruidje%27%20-%20Google%20Art%20Project.jpg,The Jewish Bride
http://www.wikidata.org/entity/Q3937558,http://commons.wikimedia.org/wiki/Special:FilePath/Anthonis%20van%20Dyck%20036.jpg,William II and his bride Mary Stuart
http://www.wikidata.org/entity/Q2022232,http://commons.wikimedia.org/wiki/Special:FilePath/Het%20gevecht%20tussen%20Carnaval%20en%20Vasten.%20Rijksmuseum%20SK-A-1673.jpeg,Battle between Carnival and Lent
http://www.wikidata.org/entity/Q3842447,http://commons.wikimedia.org/wiki/Special:FilePath/Cima%20da%20Conegliano%20-%20Maria%20met%20kind.jpg,Madonna and Child
http://www.wikidata.org/entity/Q2329981,http://commons.wikimedia.org/wiki/Special:FilePath/De%20gevangenneming%20van%20Christus.%20Rijksmuseum%20SK-A-3113.jpeg,The Arrest of Christ
http://www.wikidata.org/entity/Q3090610,http://commons.wikimedia.org/wiki/Special:FilePath/Gerrit%20Adriaensz.%20Berckheyde%20-%20Gezicht%20op%20de%20Herengracht%20in%20Amsterdam%2C%20vanaf%20de%20Vijzelstraat%20-%20Google%20Art%20Project.jpg,View of the Golden Bend in the Herengracht
http://www.wikidata.org/entity/Q9019441,http://commons.wikimedia.org/wiki/Special:FilePath/Gabri%C3%ABl%20Metsu%20-%20Het%20zieke%20kind%20-%20Google%20Art%20Project.jpg,The Sick Child
http://www.wikidata.org/entity/Q10303119,http://commons.wikimedia.org/wiki/Special:FilePath/Interieur%20van%20de%20Sint-Odulphuskerk%20in%20Assendelft%20Rijksmuseum%20SK-C-217.jpeg,Interior of the Sint-Odulphuskerk in Assendelft
http://www.wikidata.org/entity/Q6057345,http://commons.wikimedia.org/wiki/Special:FilePath/Rivierlandschap%20met%20everzwijnjacht%20Rijksmuseum%20SK-A-3949.jpeg,River Landscape with Boar Hunt
http://www.wikidata.org/entity/Q2248691,http://commons.wikimedia.org/wiki/Special:FilePath/Last%20Judgement%2C%20by%20Lucas%20van%20Leyden.jpg,Triptych with the Last Judgement outer wings: Saints Peter and Paul
http://www.wikidata.org/entity/Q768333,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20103.jpg,Rembrandt’s Son Titus in a Monk’s Habit
http://www.wikidata.org/entity/Q735061,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%20-%20%27De%20liefdesbrief%27%20-%20Google%20Art%20Project.jpg,The Love Letter
